,lat_from,lon_from,lat_to,lon_to
24968,53.7262008,91.5110279,53.7262111,91.5112444
24969,53.7262111,91.5112444,53.7261781,91.5114085
24970,53.7261781,91.5114085,53.7260851,91.5114015
24971,53.7260851,91.5114015,53.7260768,91.5112863
24972,53.7260768,91.5112863,53.7260066,91.5112232
24973,53.7278432,91.5044534,53.7277753,91.5045989
24974,53.7277753,91.5045989,53.7277674,91.5046718
24975,53.7282322,91.5040940,53.7282101,91.5041391
24976,53.7282101,91.5041391,53.7282229,91.5042038
24977,53.7282229,91.5042038,53.7281985,91.5042019
24978,53.7271390,91.5067497,53.7271132,91.5068454
24979,53.7271132,91.5068454,53.7270735,91.5069679
24980,53.7270735,91.5069679,53.7270107,91.5071859
24981,53.7288998,91.5095683,53.7288477,91.5096551
24982,53.7288477,91.5096551,53.7287952,91.5097336
24983,53.7287952,91.5097336,53.7287892,91.5098393
24984,53.7287892,91.5098393,53.7288174,91.5098904
24985,53.7288174,91.5098904,53.7287851,91.5099723
24986,53.7287851,91.5099723,53.7287569,91.5101155
24987,53.7287569,91.5101155,53.7287468,91.5102110
24988,53.7287468,91.5102110,53.7286358,91.5105315
24989,53.7286358,91.5105315,53.7285844,91.5105094
24990,53.7285844,91.5105094,53.7285461,91.5105605
24991,53.7285461,91.5105605,53.7285481,91.5106952
24992,53.7285481,91.5106952,53.7284734,91.5108674
24993,53.7284734,91.5108674,53.7284391,91.5108743
24994,53.7284391,91.5108743,53.7283564,91.5109561
24995,53.7283564,91.5109561,53.7283201,91.5110550
24996,53.7283201,91.5110550,53.7282414,91.5111744
24997,53.7282414,91.5111744,53.7281789,91.5111778
24998,53.7281789,91.5111778,53.7281365,91.5111505
24999,53.7281365,91.5111505,53.7281365,91.5110925
25000,53.7281365,91.5110925,53.7282233,91.5109118
25001,53.7282233,91.5109118,53.7282434,91.5108265
25002,53.7282434,91.5108265,53.7282313,91.5107072
25003,53.7282313,91.5107072,53.7283262,91.5104548
25004,53.7283262,91.5104548,53.7283625,91.5103866
25005,53.7283625,91.5103866,53.7283463,91.5103491
25006,53.7283463,91.5103491,53.7282717,91.5103832
25007,53.7282717,91.5103832,53.7282132,91.5104685
25008,53.7282132,91.5104685,53.7281385,91.5106901
25009,53.7281385,91.5106901,53.7280659,91.5107992
25010,53.7280659,91.5107992,53.7279993,91.5108913
25011,53.7279993,91.5108913,53.7279549,91.5110345
25012,53.7279549,91.5110345,53.7279327,91.5111675
25013,53.7279327,91.5111675,53.7278641,91.5113551
25014,53.7278641,91.5113551,53.7277875,91.5114813
25015,53.7277875,91.5114813,53.7277734,91.5115631
25016,53.7277734,91.5115631,53.7277855,91.5117268
25017,53.7277855,91.5117268,53.7277512,91.5118530
25018,53.7277512,91.5118530,53.7276826,91.5118700
25019,53.7276826,91.5118700,53.7276422,91.5119587
25020,53.7267971,91.5078484,53.7267508,91.5080336
25021,53.7267508,91.5080336,53.7266525,91.5083755
25022,53.7266525,91.5083755,53.7265878,91.5085940
25023,53.7265878,91.5085940,53.7265274,91.5087649
25024,53.7277674,91.5046718,53.7277540,91.5047068
25025,53.7277540,91.5047068,53.7277259,91.5047139
25026,53.7277259,91.5047139,53.7276781,91.5046759
25027,53.7276781,91.5046759,53.7276219,91.5045714
25028,53.7276219,91.5045714,53.7275686,91.5044978
25029,53.7275686,91.5044978,53.7275236,91.5044693
25030,53.7275236,91.5044693,53.7274590,91.5044527
25031,53.7274590,91.5044527,53.7274084,91.5044242
25032,53.7274084,91.5044242,53.7273817,91.5043862
25033,53.7273817,91.5043862,53.7273635,91.5043079
25034,53.7273635,91.5043079,53.7273297,91.5042651
25035,53.7273297,91.5042651,53.7272623,91.5042271
25036,53.7272623,91.5042271,53.7272216,91.5042604
25037,53.7272216,91.5042604,53.7271949,91.5042414
25038,53.7271949,91.5042414,53.7271640,91.5042485
25039,53.7271640,91.5042485,53.7271415,91.5042984
25040,53.7271415,91.5042984,53.7271415,91.5043459
25041,53.7271415,91.5043459,53.7271682,91.5044052
25042,53.7271682,91.5044052,53.7271640,91.5044361
25043,53.7271640,91.5044361,53.7271274,91.5044788
25044,53.7271274,91.5044788,53.7270600,91.5044527
25045,53.7270600,91.5044527,53.7270319,91.5044646
25046,53.7270319,91.5044646,53.7270137,91.5045121
25047,53.7270137,91.5045121,53.7270038,91.5045975
25048,53.7270038,91.5045975,53.7270038,91.5047495
25049,53.7270038,91.5047495,53.7270193,91.5048184
25050,53.7270193,91.5048184,53.7270727,91.5049205
25051,53.7270727,91.5049205,53.7270825,91.5050250
25052,53.7270825,91.5050250,53.7270755,91.5051745
25053,53.7270755,91.5051745,53.7270558,91.5052505
25054,53.7270558,91.5052505,53.7270137,91.5053384
25055,53.7270137,91.5053384,53.7269940,91.5054144
25056,53.7269940,91.5054144,53.7269785,91.5056352
25057,53.7269785,91.5056352,53.7269617,91.5057539
25058,53.7269617,91.5057539,53.7269533,91.5059391
25059,53.7269533,91.5059391,53.7269392,91.5060650
25060,53.7269392,91.5060650,53.7269603,91.5061956
25061,53.7269603,91.5061956,53.7269589,91.5062454
25062,53.7269589,91.5062454,53.7269547,91.5063285
25063,53.7269547,91.5063285,53.7269729,91.5063594
25064,53.7269729,91.5063594,53.7269912,91.5063665
25065,53.7269912,91.5063665,53.7270839,91.5063451
25066,53.7270839,91.5063451,53.7271345,91.5063238
25067,53.7271345,91.5063238,53.7271724,91.5063475
25068,53.7271724,91.5063475,53.7271977,91.5063974
25069,53.7271977,91.5063974,53.7271921,91.5064567
25070,53.7271921,91.5064567,53.7271963,91.5065660
25071,53.7271963,91.5065660,53.7271893,91.5066206
25072,53.7271893,91.5066206,53.7271390,91.5067497
25073,53.7270107,91.5071859,53.7269376,91.5073854
25074,53.7269376,91.5073854,53.7269053,91.5074044
25075,53.7269053,91.5074044,53.7268913,91.5074875
25076,53.7268913,91.5074875,53.7268716,91.5075801
25077,53.7268716,91.5075801,53.7268210,91.5077225
25078,53.7268210,91.5077225,53.7267971,91.5078484
25079,53.7278766,91.5043256,53.7278436,91.5043195
25080,53.7278436,91.5043195,53.7278378,91.5042744
25081,53.7278378,91.5042744,53.7277588,91.5042223
25082,53.7277588,91.5042223,53.7277008,91.5041949
25083,53.7277008,91.5041949,53.7276695,91.5041949
25084,53.7276695,91.5041949,53.7276393,91.5042066
25085,53.7276393,91.5042066,53.7276219,91.5042282
25086,53.7276219,91.5042282,53.7275779,91.5043556
25087,53.7275779,91.5043556,53.7275500,91.5043988
25088,53.7275500,91.5043988,53.7275233,91.5044164
25089,53.7275233,91.5044164,53.7274920,91.5044184
25090,53.7274920,91.5044184,53.7274410,91.5044027
25091,53.7274410,91.5044027,53.7274097,91.5043585
25092,53.7274097,91.5043585,53.7273853,91.5042938
25093,53.7273853,91.5042938,53.7273853,91.5042565
25094,53.7273853,91.5042565,53.7273447,91.5042173
25095,53.7273447,91.5042173,53.7272914,91.5041938
25096,53.7272914,91.5041938,53.7272380,91.5041409
25097,53.7272380,91.5041409,53.7272206,91.5040997
25098,53.7272206,91.5040997,53.7272160,91.5040017
25099,53.7272160,91.5040017,53.7272044,91.5039801
25100,53.7272044,91.5039801,53.7271882,91.5039742
25101,53.7271882,91.5039742,53.7271684,91.5040095
25102,53.7271684,91.5040095,53.7271452,91.5039860
25103,53.7271452,91.5039860,53.7271209,91.5039801
25104,53.7271209,91.5039801,53.7270534,91.5039874
25105,53.7270534,91.5039874,53.7270337,91.5039803
25106,53.7270337,91.5039803,53.7269930,91.5040017
25107,53.7269930,91.5040017,53.7269817,91.5040373
25108,53.7269817,91.5040373,53.7269916,91.5040658
25109,53.7269916,91.5040658,53.7270393,91.5040611
25110,53.7270393,91.5040611,53.7270478,91.5040824
25111,53.7270478,91.5040824,53.7270267,91.5041679
25112,53.7270267,91.5041679,53.7270211,91.5043009
25113,53.7270211,91.5043009,53.7269817,91.5043460
25114,53.7269817,91.5043460,53.7269536,91.5044053
25115,53.7269536,91.5044053,53.7269326,91.5045217
25116,53.7269326,91.5045217,53.7269424,91.5046048
25117,53.7269424,91.5046048,53.7269719,91.5046262
25118,53.7269719,91.5046262,53.7269747,91.5046642
25119,53.7269747,91.5046642,53.7269677,91.5047117
25120,53.7269677,91.5047117,53.7269396,91.5047686
25121,53.7269396,91.5047686,53.7268918,91.5049135
25122,53.7268918,91.5049135,53.7268708,91.5050156
25123,53.7268708,91.5050156,53.7268741,91.5050496
25124,53.7268741,91.5050496,53.7268980,91.5050615
25125,53.7268980,91.5050615,53.7269149,91.5050473
25126,53.7269149,91.5050473,53.7269303,91.5050615
25127,53.7269303,91.5050615,53.7269430,91.5051114
25128,53.7269430,91.5051114,53.7269936,91.5052253
25129,53.7269936,91.5052253,53.7269936,91.5052586
25130,53.7269936,91.5052586,53.7269795,91.5053298
25131,53.7269795,91.5053298,53.7269641,91.5055578
25132,53.7269641,91.5055578,53.7269472,91.5056694
25133,53.7269472,91.5056694,53.7269374,91.5059306
25134,53.7269374,91.5059306,53.7269163,91.5061086
25135,53.7269163,91.5061086,53.7269135,91.5061704
25136,53.7269135,91.5061704,53.7269205,91.5062297
25137,53.7269205,91.5062297,53.7269163,91.5063865
25138,53.7269163,91.5063865,53.7269107,91.5064660
25139,53.7269107,91.5064660,53.7269156,91.5064862
25140,53.7269156,91.5064862,53.7269254,91.5064921
25141,53.7269254,91.5064921,53.7269402,91.5064862
25142,53.7269402,91.5064862,53.7269930,91.5064391
25143,53.7269930,91.5064391,53.7270288,91.5064206
25144,53.7270288,91.5064206,53.7270586,91.5064122
25145,53.7270586,91.5064122,53.7270774,91.5064021
25146,53.7270774,91.5064021,53.7271072,91.5064122
25147,53.7271072,91.5064122,53.7271231,91.5064491
25148,53.7271231,91.5064491,53.7271579,91.5064726
25149,53.7271579,91.5064726,53.7271688,91.5064945
25150,53.7271688,91.5064945,53.7271718,91.5065180
25151,53.7271718,91.5065180,53.7271698,91.5065599
25152,53.7271698,91.5065599,53.7271569,91.5066640
25153,53.7271569,91.5066640,53.7271390,91.5067497
25154,53.7281985,91.5042019,53.7281498,91.5041528
25155,53.7281498,91.5041528,53.7281232,91.5041470
25156,53.7281232,91.5041470,53.7280524,91.5041607
25157,53.7280524,91.5041607,53.7280083,91.5041881
25158,53.7280083,91.5041881,53.7279550,91.5042273
25159,53.7279550,91.5042273,53.7279109,91.5042705
25160,53.7279109,91.5042705,53.7278766,91.5043256
25161,53.7265274,91.5087649,53.7265281,91.5090235
25162,53.7265281,91.5090235,53.7265599,91.5091175
25163,53.7265599,91.5091175,53.7266393,91.5091779
25164,53.7266393,91.5091779,53.7266870,91.5093324
25165,53.7266870,91.5093324,53.7266970,91.5094801
25166,53.7266970,91.5094801,53.7267546,91.5095439
25167,53.7267546,91.5095439,53.7267903,91.5094533
25168,53.7267903,91.5094533,53.7269155,91.5092350
25169,53.7269155,91.5092350,53.7270208,91.5089932
25170,53.7270208,91.5089932,53.7271936,91.5084593
25171,53.7271936,91.5084593,53.7272413,91.5082041
25172,53.7272413,91.5082041,53.7272870,91.5080732
25173,53.7272870,91.5080732,53.7272056,91.5078851
25174,53.7272056,91.5078851,53.7271599,91.5078616
25175,53.7271599,91.5078616,53.7271340,91.5077776
25176,53.7271340,91.5077776,53.7271460,91.5077239
25177,53.7271460,91.5077239,53.7272195,91.5077105
25178,53.7272195,91.5077105,53.7272493,91.5076299
25179,53.7272493,91.5076299,53.7273565,91.5075862
25180,53.7273565,91.5075862,53.7274340,91.5076030
25181,53.7274340,91.5076030,53.7274738,91.5076601
25182,53.7274738,91.5076601,53.7275294,91.5076601
25183,53.7275294,91.5076601,53.7276231,91.5074852
25184,53.7276231,91.5074852,53.7276748,91.5074852
25185,53.7276748,91.5074852,53.7277304,91.5076094
25186,53.7277304,91.5076094,53.7277502,91.5077370
25187,53.7277502,91.5077370,53.7277920,91.5077975
25188,53.7277920,91.5077975,53.7278218,91.5077303
25189,53.7278218,91.5077303,53.7277999,91.5075859
25190,53.7277999,91.5075859,53.7278277,91.5075053
25191,53.7278277,91.5075053,53.7278218,91.5074482
25192,53.7278218,91.5074482,53.7277661,91.5074449
25193,53.7277661,91.5074449,53.7277085,91.5072971
25194,53.7277085,91.5072971,53.7277145,91.5072300
25195,53.7277145,91.5072300,53.7277522,91.5072266
25196,53.7277522,91.5072266,53.7278257,91.5071057
25197,53.7278257,91.5071057,53.7278098,91.5070083
25198,53.7278098,91.5070083,53.7278198,91.5068874
25199,53.7278198,91.5068874,53.7278496,91.5068236
25200,53.7278496,91.5068236,53.7278536,91.5067397
25201,53.7278536,91.5067397,53.7278357,91.5066625
25202,53.7278357,91.5066625,53.7278814,91.5066054
25203,53.7278814,91.5066054,53.7278754,91.5064878
25204,53.7278754,91.5064878,53.7278893,91.5063367
25205,53.7278893,91.5063367,53.7279231,91.5061621
25206,53.7279231,91.5061621,53.7279310,91.5060580
25207,53.7279310,91.5060580,53.7279767,91.5060009
25208,53.7279767,91.5060009,53.7280423,91.5059942
25209,53.7280423,91.5059942,53.7281158,91.5060412
25210,53.7281158,91.5060412,53.7281655,91.5060916
25211,53.7281655,91.5060916,53.7281893,91.5061789
25212,53.7281893,91.5061789,53.7282350,91.5062226
25213,53.7282350,91.5062226,53.7282963,91.5062423
25214,53.7282963,91.5062423,53.7283559,91.5062288
25215,53.7283559,91.5062288,53.7283638,91.5061449
25216,53.7283638,91.5061449,53.7283241,91.5060744
25217,53.7283241,91.5060744,53.7283042,91.5059871
25218,53.7283042,91.5059871,53.7282347,91.5058863
25219,53.7282347,91.5058863,53.7281989,91.5058662
25220,53.7281989,91.5058662,53.7281592,91.5058125
25221,53.7281592,91.5058125,53.7281632,91.5057453
25222,53.7281632,91.5057453,53.7282406,91.5056546
25223,53.7282406,91.5056546,53.7282724,91.5055438
25224,53.7282724,91.5055438,53.7283155,91.5053246
25225,53.7283155,91.5053246,53.7282789,91.5051248
25226,53.7282789,91.5051248,53.7282401,91.5051199
25227,53.7282401,91.5051199,53.7282134,91.5051821
25228,53.7282134,91.5051821,53.7281657,91.5051989
25229,53.7281657,91.5051989,53.7281439,91.5051519
25230,53.7281439,91.5051519,53.7281638,91.5050612
25231,53.7281638,91.5050612,53.7281399,91.5050075
25232,53.7281399,91.5050075,53.7280559,91.5049817
25233,53.7280559,91.5049817,53.7280062,91.5048855
25234,53.7280062,91.5048855,53.7279472,91.5048475
25235,53.7279472,91.5048475,53.7279387,91.5047241
25236,53.7279387,91.5047241,53.7280202,91.5046101
25237,53.7280202,91.5046101,53.7281045,91.5046054
25238,53.7281045,91.5046054,53.7281242,91.5045294
25239,53.7281242,91.5045294,53.7281129,91.5044629
25240,53.7281129,91.5044629,53.7280315,91.5043869
25241,53.7280315,91.5043869,53.7279612,91.5043679
25242,53.7279612,91.5043679,53.7279022,91.5043727
25243,53.7279022,91.5043727,53.7278432,91.5044534
25244,53.7273739,91.5121224,53.7273154,91.5120985
25245,53.7273154,91.5120985,53.7272952,91.5120337
25246,53.7272952,91.5120337,53.7273073,91.5119246
25247,53.7273073,91.5119246,53.7273497,91.5118052
25248,53.7273497,91.5118052,53.7273214,91.5117677
25249,53.7273214,91.5117677,53.7272851,91.5117745
25250,53.7272851,91.5117745,53.7272448,91.5116791
25251,53.7272448,91.5116791,53.7272609,91.5115563
25252,53.7272609,91.5115563,53.7273013,91.5114676
25253,53.7273013,91.5114676,53.7273073,91.5113312
25254,53.7273073,91.5113312,53.7272750,91.5111403
25255,53.7272750,91.5111403,53.7272266,91.5110175
25256,53.7272266,91.5110175,53.7271883,91.5108845
25257,53.7271883,91.5108845,53.7272105,91.5105878
25258,53.7272105,91.5105878,53.7271762,91.5104923
25259,53.7271762,91.5104923,53.7271076,91.5104719
25260,53.7271076,91.5104719,53.7270430,91.5105264
25261,53.7270430,91.5105264,53.7269966,91.5106935
25262,53.7269966,91.5106935,53.7269906,91.5108163
25263,53.7269906,91.5108163,53.7269684,91.5108913
25264,53.7269684,91.5108913,53.7268231,91.5108197
25265,53.7268231,91.5108197,53.7267787,91.5107003
25266,53.7267787,91.5107003,53.7267626,91.5105639
25267,53.7267626,91.5105639,53.7268049,91.5104275
25268,53.7268049,91.5104275,53.7268796,91.5104173
25269,53.7268796,91.5104173,53.7270228,91.5103662
25270,53.7270228,91.5103662,53.7270672,91.5102877
25271,53.7270672,91.5102877,53.7270551,91.5100592
25272,53.7270551,91.5100592,53.7269845,91.5100251
25273,53.7269845,91.5100251,53.7269663,91.5100831
25274,53.7269663,91.5100831,53.7268776,91.5101615
25275,53.7268776,91.5101615,53.7268312,91.5101615
25276,53.7268312,91.5101615,53.7267989,91.5100729
25277,53.7267989,91.5100729,53.7267525,91.5100695
25278,53.7267525,91.5100695,53.7267283,91.5099842
25279,53.7267283,91.5099842,53.7267525,91.5097898
25280,53.7267525,91.5097898,53.7268110,91.5096057
25281,53.7268110,91.5096057,53.7269462,91.5093465
25282,53.7269462,91.5093465,53.7269774,91.5093128
25283,53.7269774,91.5093128,53.7271408,91.5093639
25284,53.7271408,91.5093639,53.7272054,91.5095481
25285,53.7272054,91.5095481,53.7271893,91.5096231
25286,53.7271893,91.5096231,53.7272397,91.5097084
25287,53.7272397,91.5097084,53.7273063,91.5096947
25288,53.7273063,91.5096947,53.7273244,91.5095174
25289,53.7273244,91.5095174,53.7273184,91.5093605
25290,53.7273184,91.5093605,53.7273971,91.5091457
25291,53.7273971,91.5091457,53.7274596,91.5091525
25292,53.7274596,91.5091525,53.7275100,91.5090741
25293,53.7275100,91.5090741,53.7275080,91.5089172
25294,53.7275080,91.5089172,53.7275605,91.5088558
25295,53.7275605,91.5088558,53.7275948,91.5089002
25296,53.7275948,91.5089002,53.7276049,91.5090195
25297,53.7276049,91.5090195,53.7276593,91.5090400
25298,53.7276593,91.5090400,53.7277037,91.5091184
25299,53.7277037,91.5091184,53.7277562,91.5091150
25300,53.7277562,91.5091150,53.7277804,91.5090161
25301,53.7277804,91.5090161,53.7277270,91.5086886
25302,53.7277270,91.5086886,53.7276985,91.5083655
25303,53.7276985,91.5083655,53.7277128,91.5082642
25304,53.7277128,91.5082642,53.7278126,91.5082208
25305,53.7278126,91.5082208,53.7279439,91.5079363
25306,53.7279439,91.5079363,53.7279439,91.5078205
25307,53.7279439,91.5078205,53.7278868,91.5078109
25308,53.7278868,91.5078109,53.7278397,91.5077144
25309,53.7278397,91.5077144,53.7278369,91.5075914
25310,53.7278369,91.5075914,53.7278683,91.5074902
25311,53.7278683,91.5074902,53.7279096,91.5074661
25312,53.7279096,91.5074661,53.7279068,91.5073141
25313,53.7279068,91.5073141,53.7279410,91.5072563
25314,53.7279410,91.5072563,53.7279876,91.5073298
25315,53.7279876,91.5073298,53.7280502,91.5073503
25316,53.7280502,91.5073503,53.7281591,91.5072684
25317,53.7281591,91.5072684,53.7282842,91.5072275
25318,53.7282842,91.5072275,53.7283730,91.5073162
25319,53.7283730,91.5073162,53.7283911,91.5074253
25320,53.7283911,91.5074253,53.7283730,91.5076538
25321,53.7283730,91.5076538,53.7283911,91.5077424
25322,53.7283911,91.5077424,53.7284516,91.5078106
25323,53.7284516,91.5078106,53.7285122,91.5077765
25324,53.7285122,91.5077765,53.7286009,91.5075481
25325,53.7286009,91.5075481,53.7286695,91.5075174
25326,53.7286695,91.5075174,53.7287684,91.5076060
25327,53.7287684,91.5076060,53.7288812,91.5076673
25328,53.7265274,91.5087649,53.7265035,91.5088528
25329,53.7265035,91.5088528,53.7264839,91.5089715
25330,53.7264839,91.5089715,53.7264628,91.5090617
25331,53.7264628,91.5090617,53.7264329,91.5091393
25332,53.7264329,91.5091393,53.7264343,91.5092343
25333,53.7264343,91.5092343,53.7264202,91.5093815
25334,53.7264202,91.5093815,53.7264006,91.5094266
25335,53.7264006,91.5094266,53.7263711,91.5094385
25336,53.7266649,91.5034343,53.7264134,91.5034175
25337,53.7264134,91.5034175,53.7257247,91.5033387
25338,53.7257247,91.5033387,53.7251712,91.5032754
25339,53.7244764,91.5106493,53.7244027,91.5107220
25340,53.7244027,91.5107220,53.7243345,91.5107080
25341,53.7243345,91.5107080,53.7241961,91.5104356
25342,53.7241961,91.5104356,53.7241837,91.5103483
25343,53.7241837,91.5103483,53.7242292,91.5100794
25344,53.7242292,91.5100794,53.7242746,91.5100620
25345,53.7242746,91.5100620,53.7242891,91.5101074
25346,53.7242891,91.5101074,53.7242891,91.5101737
25347,53.7242891,91.5101737,53.7243283,91.5102191
25348,53.7243283,91.5102191,53.7244110,91.5101912
25349,53.7244110,91.5101912,53.7244523,91.5101982
25350,53.7244523,91.5101982,53.7244833,91.5101528
